process,product_name,type,unit,value,product_type,carbon_content,data_source
"methanol, from co2 hydrogenation",co2_feedstock,RAW MATERIALS,kg,-1.45732,raw_material,0.2727272727272727,
"methanol, from co2 hydrogenation",electricity,UTILITIES,kWh,-0.257626,intermediate,0.0,
"methanol, from co2 hydrogenation",hydrogen,RAW MATERIALS,kg,-0.193204,intermediate,0.0,
"methanol, from co2 hydrogenation",methanol,PRODUCT,kg,1.0,intermediate,0.375,
"pbs, from 1,4-BDO and succinic acid",bdo_14,RAW MATERIALS,kg,-0.68,intermediate,0.5333,https://doi.org/10.1016/j.susmat.2023.e00683
"pbs, from 1,4-BDO and succinic acid",cooling_water,UTILITIES,MJ,-0.0070376786487656995,intermediate,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"pbs, from 1,4-BDO and succinic acid",electricity,UTILITIES,kWh,-0.07,intermediate,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"pbs, from 1,4-BDO and succinic acid",pbs,PRODUCT,kg,1.0,intermediate,0.5581395348837209,https://doi.org/10.1016/j.susmat.2023.e00683
"pbs, from 1,4-BDO and succinic acid",steam_high,UTILITIES,MJ,-8.250000000000002,intermediate,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"pbs, from 1,4-BDO and succinic acid",succinic_acid,RAW MATERIALS,kg,-0.69,intermediate,0.40678,https://doi.org/10.1016/j.susmat.2023.e00683
"pbs, from 1,4-BDO and succinic acid",water,RAW MATERIALS,kg,-0.49,raw_material,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"phb, from glucose fermentation",co2_feedstock,BY-PRODUCT CREDITS,kg,0.9209302325581395,raw_material,0.2727272727272727,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",phb,PRODUCT,kg,1.0,intermediate,0.5581395348837209,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",ammonia,RAW MATERIALS,kg,-0.04761904761904762,intermediate,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",ammonium_sulfate,RAW MATERIALS,kg,-0.0148,intermediate,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",glucose,RAW MATERIALS,kg,-2.8556701030927836,intermediate,0.4,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",magnesium_sulfate,RAW MATERIALS,kg,-0.0209,raw_material,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",potassium_sulfate,RAW MATERIALS,kg,-0.0186,raw_material,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",sds,RAW MATERIALS,kg,-0.2857142857142857,raw_material,0.5,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",sodium_hypochlorite,RAW MATERIALS,kg,-0.1375,raw_material,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",water,RAW MATERIALS,kg,-2.6315789473684212,raw_material,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",cooling_water,UTILITIES,MJ,-19.285946297098306,intermediate,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",electricity,UTILITIES,kWh,-1.392921775898524,intermediate,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"phb, from glucose fermentation",steam_high,UTILITIES,MJ,-10.89,intermediate,0.0,https://doi.org/10.1016/S0141-3910(02)00400-7
"succinic acid, from glucose, according to Leiva2023",co2_feedstock,RAW MATERIALS,kg,-0.26,raw_material,0.2727272727272727,https://doi.org/10.1016/j.susmat.2023.e00683
"succinic acid, from glucose, according to Leiva2023",electricity,UTILITIES,kWh,-1.76,intermediate,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"succinic acid, from glucose, according to Leiva2023",glucose,RAW MATERIALS,kg,-1.28,intermediate,0.4,https://doi.org/10.1016/j.susmat.2023.e00683
"succinic acid, from glucose, according to Leiva2023",hydrochloric_acid,RAW MATERIALS,kg,-0.402,raw_material,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"succinic acid, from glucose, according to Leiva2023",magnesium_oxide,RAW MATERIALS,kg,-0.23809523809523808,raw_material,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"succinic acid, from glucose, according to Leiva2023",sodium_hydroxide,RAW MATERIALS,kg,-0.2,raw_material,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"succinic acid, from glucose, according to Leiva2023",succinic_acid,PRODUCT,kg,1.0,intermediate,0.40678,https://doi.org/10.1016/j.susmat.2023.e00683
"succinic acid, from glucose, according to Leiva2023",water,RAW MATERIALS,kg,-3.49,raw_material,0.0,https://doi.org/10.1016/j.susmat.2023.e00683
"succinic acid, from glucose, according to Leiva2023",yeast,RAW MATERIALS,kg,-0.09,raw_material,0.4948780487804878,https://doi.org/10.1016/j.susmat.2023.e00683
"tetrahydrofuran, from 1,4-BDO dehydrogenation",bdo_14,RAW MATERIALS,kg,-1.2626,intermediate,0.5333,ecoinvent
"tetrahydrofuran, from 1,4-BDO dehydrogenation",electricity,RAW MATERIALS,kWh,-0.1125,intermediate,0.0,ecoinvent
"tetrahydrofuran, from 1,4-BDO dehydrogenation",heat_high,UTILITIES,MJ,-0.65835,intermediate,0.0,ecoinvent
"tetrahydrofuran, from 1,4-BDO dehydrogenation",tetrahydrofuran,PRODUCT,kg,1.0,intermediate,0.58824,ecoinvent
"trimethylamine, from methanol and ammonia, mass balance only",ammonia,RAW MATERIALS,kg,-0.288,intermediate,0.0,mass balance
"trimethylamine, from methanol and ammonia, mass balance only",methanol,RAW MATERIALS,kg,-1.627,intermediate,0.375,mass balance
"trimethylamine, from methanol and ammonia, mass balance only",trimethylamine,PRODUCT,kg,1.0,intermediate,0.6101694915254238,mass balance
"tetrahydrofuran, from 1,4-BDO dehydrogenation",co2_emission,EMISSION,kg,0.017778,emission,0.2727272727272727,ecoinvent
"methanol, from agricultural residue gasification, with co2 capture, according to Charalambous",methanol,PRODUCT,kg,1.0,intermediate,0.375,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from agricultural residue gasification, with co2 capture, according to Charalambous",electricity,UTILITIES,kWh,-0.15488000000000002,intermediate,0.0,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from agricultural residue gasification, with co2 capture, according to Charalambous",heat,UTILITIES,MJ,-7.199999999999999,,,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from agricultural residue gasification, with co2 capture, according to Charalambous",agricultural_residue,RAW MATERIALS,kg,-1.9901457882413798,intermediate,0.494,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from agricultural residue gasification, with co2 capture, according to Charalambous",co2_feedstock,BY-PRODUCT CREDITS,kg,1.36,raw_material,0.2727272727272727,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from agricultural residue gasification, with co2 capture, according to Charalambous",co2_emission_fossil,EMISSION,kg,0.13,emission,0.2727272727272727,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from agricultural residue gasification, with co2 capture, according to Charalambous",co2_emission,EMISSION,kg,0.8698174044345527,emission,0.2727272727272727,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"methanol, from agricultural residue gasification, with co2 capture, according to Charalambous",cooling_water,UTILITIES,MJ,-4.352,intermediate,0.0,https://www.rsc.org/suppdata/d2/se/d2se01409b/d2se01409b1.pdf
"pbat, from aliphatic aromatic copolyester process",adipic_acid,RAW MATERIALS,kg,-0.3838,intermediate,0.493,ihsmarkit
"pbat, from aliphatic aromatic copolyester process",bdo_14,RAW MATERIALS,kg,-0.4433,intermediate,0.5333,ihsmarkit
"pbat, from aliphatic aromatic copolyester process",cooling_water,UTILITIES,MJ,-1.1294662191424858,intermediate,0.0,ihsmarkit
"pef, from fdca",cooling_water,UTILITIES,MJ,-2.842143785188393,intermediate,0.0,ihsmarkit
"pla, by ring-opening polymerization",cooling_water,UTILITIES,MJ,-3.309302457773928,intermediate,0.0,ihsmarkit
"pbat, from aliphatic aromatic copolyester process",electricity,UTILITIES,kWh,-0.19841604,intermediate,0.0,ihsmarkit
"pef, from fdca",electricity,UTILITIES,kWh,-0.28600569,intermediate,0.0,ihsmarkit
"pla, by ring-opening polymerization",electricity,UTILITIES,kWh,-0.13501109,intermediate,0.0,ihsmarkit
"pef, from fdca",ethylene_glycol,RAW MATERIALS,kg,-0.3517,intermediate,0.387,ihsmarkit
"pef, from fdca",fdca,RAW MATERIALS,kg,-0.8850456521739131,intermediate,0.4615,ihsmarkit
"pbat, from aliphatic aromatic copolyester process",heat_high,UTILITIES,MJ,-1.396297810224,intermediate,0.0,ihsmarkit
"pef, from fdca",heat_high,UTILITIES,MJ,-24.120154809504,intermediate,0.0,ihsmarkit
"pla, by ring-opening polymerization",heat_high,UTILITIES,MJ,-1.3674866586120002,intermediate,0.0,ihsmarkit
"pla, by ring-opening polymerization",lactic_acid,RAW MATERIALS,kg,-1.2408,intermediate,0.4,ihsmarkit
"pla, by ring-opening polymerization",nitrogen_liquid,UTILITIES,kg,-0.00474083935,intermediate,0.0,ihsmarkit
"pbat, from aliphatic aromatic copolyester process",pbat,PRODUCT,kg,1.0,intermediate,0.633,ihsmarkit
"pef, from fdca",pef,PRODUCT,kg,1.0,intermediate,0.52747,ihsmarkit
"pla, by ring-opening polymerization",pla,PRODUCT,kg,1.0,intermediate,0.5,ihsmarkit
"pbat, from aliphatic aromatic copolyester process",steam_high,UTILITIES,MJ,-1.6016,intermediate,0.0,ihsmarkit
"pef, from fdca",steam_high,UTILITIES,MJ,-8.0128,intermediate,0.0,ihsmarkit
"pla, by ring-opening polymerization",steam_high,UTILITIES,MJ,-7.869760000000001,intermediate,0.0,ihsmarkit
"pbat, from aliphatic aromatic copolyester process",terephthalic_acid,RAW MATERIALS,kg,-0.3570711340206185,intermediate,0.578,ihsmarkit
"pef, from fdca",water,UTILITIES,kg,-0.03756,raw_material,0.0,ihsmarkit
"ethylene, from ethanol dehydration",cooling_water,UTILITIES,MJ,-0.38735779431053535,intermediate,0.0,ihsmarkit
"ethylene, from ethanol dehydration",electricity,UTILITIES,kWh,-0.3342637996278912,intermediate,0.0,ihsmarkit
"ethylene, from ethanol dehydration",ethanol,RAW MATERIALS,kg,-1.6354765685151602,intermediate,0.5217,ihsmarkit
"ethylene, from ethanol dehydration",ethylene,PRODUCT,kg,1.0,intermediate,0.85714,ihsmarkit
"ethylene, from ethanol dehydration",heat_high,UTILITIES,MJ,-1.7180886603862306,intermediate,0.0,ihsmarkit
"electricity_biogenic, from agricultural residue",agricultural_residue,RAW MATERIALS,kg,-0.5413533834586466,intermediate,0.494,BAT efficiency
"ammonium sulfate, from ammonia and sulfuric acid",ammonia,RAW MATERIALS,kg,-0.2654,intermediate,0.0,ecoinvent 3.10
"ammonium sulfate, from ammonia and sulfuric acid",ammonium_sulfate,PRODUCT,kg,1.0,intermediate,0.0,ecoinvent 3.10
"ammonium sulfate, from ammonia and sulfuric acid",electricity,UTILITIES,kWh,-0.1971,intermediate,0.0,ecoinvent 3.10
"ammonium sulfate, from ammonia and sulfuric acid",sulfuric_acid,RAW MATERIALS,kg,-0.76039,raw_material,0.0,ecoinvent 3.10
"heat, high temperature, from agricultural residue",agricultural_residue,RAW MATERIALS,kg,-0.06349206349206349,intermediate,0.494,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"corn steep liquor, from corn",corn_steep_liquor,PRODUCT,kg,1.0,intermediate,0.3896,agri-footprint
"corn steep liquor, from corn",electricity,UTILITIES,kWh,-0.0006847435897435897,intermediate,0.0,agri-footprint
"corn steep liquor, from corn",heat_high,UTILITIES,MJ,-0.03561784615384615,intermediate,0.0,agri-footprint
"corn steep liquor, from corn",maize_grain,RAW MATERIALS,kg,-0.05030769230769231,raw_material,0.39,agri-footprint
"corn steep liquor, from corn",sulfur_dioxide,RAW MATERIALS,kg,-0.007043076923076924,intermediate,0.0,agri-footprint
"corn steep liquor, from corn",water,RAW MATERIALS,kg,-0.0869206246153846,raw_material,0.0,agri-footprint
"electricity_biogenic, from agricultural residue",co_emission,EMISSION,kg,0.0008526315789473684,emission,0.428,BAT efficiency
"electricity_biogenic, from forest residue",co_emission,EMISSION,kg,0.0008526315789473684,emission,0.428,BAT efficiency
"electricity_biogenic, from forest residue",co2_emission_biogenic_long,EMISSION,kg,0.9048947368421053,emission,0.2727272727272727,BAT efficiency
"heat, high temperature, from forest residue",co2_emission_biogenic_long,EMISSION,kg,0.10612962962962963,emission,0.2727272727272727,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"electricity_biogenic, from agricultural residue",co2_emission,EMISSION,kg,0.9805714285714284,emission,0.2727272727272727,BAT efficiency
"heat, high temperature, from agricultural residue",co2_emission,EMISSION,kg,0.11500529100529099,emission,0.2727272727272727,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"electricity_biogenic, from forest residue",electricity_biogenic_long,PRODUCT,kWh,1.0,intermediate,0.0,BAT efficiency
"enzyme, from potato starch",electricity,UTILITIES,kWh,-6.2963,intermediate,0.0,ecoinvent 3.10
"enzyme, from potato starch",enzyme,PRODUCT,kg,1.0,intermediate,0.53,ecoinvent 3.10
"enzyme, from potato starch",heat_high,UTILITIES,MJ,-8.2667,intermediate,0.0,ecoinvent 3.10
"enzyme, from potato starch",potato_starch,RAW MATERIALS,kg,-4.1667,intermediate,0.4444444444444444,ecoinvent 3.10
"electricity_biogenic, from agricultural residue",electricity,PRODUCT,kWh,1.0,intermediate,0.0,BAT efficiency
"electricity_biogenic, from forest residue",forest_residue,RAW MATERIALS,kg,-0.47368421052631576,raw_material,0.521,BAT efficiency
"heat, high temperature, from forest residue",forest_residue,RAW MATERIALS,kg,-0.05555555555555556,raw_material,0.521,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from agricultural residue",heat_high,PRODUCT,MJ,1.0,intermediate,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from forest residue",heat_high,PRODUCT,MJ,1.0,intermediate,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"electricity_biogenic, from agricultural residue",nmvoc_emission,EMISSION,kg,6.925263157894736e-05,emission,0.0,BAT efficiency
"hydrogen, from PEM electrolysis",electricity,UTILITIES,kWh,-54.0,intermediate,0.0,https://doi.org/10.1016/j.est.2021.102759
"hydrogen, from PEM electrolysis",hydrogen,PRODUCT,kg,1.0,intermediate,0.0,https://doi.org/10.1016/j.est.2021.102759
"hydrogen, from PEM electrolysis",water,RAW MATERIALS,kg,-14.0,raw_material,0.0,https://doi.org/10.1016/j.est.2021.102759
"electricity_biogenic, from forest residue",nmvoc_emission,EMISSION,kg,6.925263157894736e-05,emission,0.0,BAT efficiency
"electricity_biogenic, from agricultural residue",nox_emission_energy,EMISSION,kg,0.0007673684210526316,emission,0.0,BAT efficiency
"electricity_biogenic, from forest residue",nox_emission_energy,EMISSION,kg,0.0007673684210526316,emission,0.0,BAT efficiency
"potato starch, from potato",electricity,UTILITIES,kWh,-0.1675,intermediate,0.0,ecoinvent 3.10
"potato starch, from potato",heat_high,UTILITIES,MJ,-1.624,intermediate,0.0,ecoinvent 3.10
"potato starch, from potato",potato,RAW MATERIALS,kg,-3.92,raw_material,0.39,ecoinvent 3.10
"potato starch, from potato",potato_starch,PRODUCT,kg,1.0,intermediate,0.4444444444444444,ecoinvent 3.10
"potato starch, from potato",water,RAW MATERIALS,kg,-3.727,raw_material,0.0,ecoinvent 3.10
"electricity_biogenic, from agricultural residue",pm25_emission_energy,EMISSION,kg,0.00126,emission,0.0,BAT efficiency
"electricity_biogenic, from forest residue",pm25_emission_energy,EMISSION,kg,0.00126,emission,0.0,BAT efficiency
"electricity_biogenic, from agricultural residue",sox_emission_energy,EMISSION,kg,0.0001023157894736842,emission,0.0,BAT efficiency
"electricity_biogenic, from forest residue",sox_emission_energy,EMISSION,kg,0.0001023157894736842,emission,0.0,BAT efficiency
"electricity_biogenic, from agricultural residue",water,RAW MATERIALS,kg,-0.00787,raw_material,0.0,BAT efficiency
"electricity_biogenic, from forest residue",water,RAW MATERIALS,kg,-0.00787,raw_material,0.0,BAT efficiency
"heat, high temperature, from agricultural residue",co_emission,EMISSION,kg,0.0001,emission,0.428,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from forest residue",co_emission,EMISSION,kg,0.0001,emission,0.428,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from agricultural residue",nmvoc_emission,EMISSION,kg,8.122222222222223e-06,emission,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from forest residue",nmvoc_emission,EMISSION,kg,8.122222222222223e-06,emission,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from agricultural residue",nox_emission_chemical,EMISSION,kg,9e-05,emission,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from forest residue",nox_emission_chemical,EMISSION,kg,9e-05,emission,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from agricultural residue",pm25_emission_chemical,EMISSION,kg,0.0001477777777777778,emission,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from forest residue",pm25_emission_chemical,EMISSION,kg,0.0001477777777777778,emission,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from agricultural residue",sox_emission_chemical,EMISSION,kg,1.2e-05,emission,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"heat, high temperature, from forest residue",sox_emission_chemical,EMISSION,kg,1.2e-05,emission,0.0,https://www.ieabioenergy.com/wp-content/uploads/2022/02/Role-of-biomass-in-industrial-heat.pdf
"ammonium sulfate, from ammonia and sulfuric acid",nh3_emission_chemical,EMISSION,kg,0.001327,emission,0.0,ecoinvent 3.10
"hydrogen_peroxide, by anthraquinone process",cooling_water,UTILITIES,MJ,-7.047869748809008,intermediate,0.0,ihsmarkit
"hydrogen_peroxide, by anthraquinone process",electricity,UTILITIES,kWh,-0.71209311,intermediate,0.0,ihsmarkit
"hydrogen_peroxide, by anthraquinone process",hydrogen,RAW MATERIALS,kg,-0.0627458961375,intermediate,0.0,ihsmarkit
"hydrogen_peroxide, by anthraquinone process",hydrogen_peroxide,PRODUCT,kg,1.0,intermediate,0.0,ihsmarkit
"hydrogen_peroxide, by anthraquinone process",nitrogen_liquid,UTILITIES,kg,-0.03440376645,intermediate,0.0,ihsmarkit
"hydrogen_peroxide, by anthraquinone process",steam_high,UTILITIES,MJ,-15.712000000000002,intermediate,0.0,ihsmarkit
"hydrogen_peroxide, by anthraquinone process",water,UTILITIES,kg,-4.00579,raw_material,0.0,ihsmarkit
"butadiene, from ethanol to butadiene process",butadiene,PRODUCT,kg,1.0,intermediate,0.889,https://doi.org/10.1016/j.jclepro.2022.133963
"butadiene, from ethanol to butadiene process",electricity,UTILITIES,kWh,-0.8040465588023937,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963
"butadiene, from ethanol to butadiene process",ethanol,RAW MATERIALS,kg,-1.8813349580013452,intermediate,0.5217,https://doi.org/10.1016/j.jclepro.2022.133963
"butadiene, from ethanol to butadiene process",heat_high,UTILITIES,MJ,-9.55524584996256,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963
"butadiene, from ethanol to butadiene process",hydrogen_peroxide,RAW MATERIALS,kg,-0.04144155962981113,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963
"butadiene, from ethanol to butadiene process",steam_high,UTILITIES,MJ,-21.922680641770153,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963
"butadiene, from ethanol to butadiene process",water,RAW MATERIALS,kg,-18.364298973210424,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2022.133963
"butadiene, from ethanol to butadiene process",co2_emission,EMISSION,kg,0.3058167226199904,emission,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2022.133963
"carbon_monoxide, from partial condensation of syngas",carbon_monoxide,PRODUCT,kg,1.0,intermediate,0.42857142857142855,mass balance + ihs
"carbon_monoxide, from partial condensation of syngas",cooling_water,UTILITIES,MJ,-0.6494914015906165,intermediate,0.0,mass balance + ihs
"carbon_monoxide, from partial condensation of syngas",electricity,UTILITIES,kWh,-0.3232636466627942,intermediate,0.0,mass balance + ihs
"carbon_monoxide, from partial condensation of syngas",syngas_2_to_1,RAW MATERIALS,kg,-0.6740920946542465,intermediate,0.374789328,mass balance + ihs
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",agricultural_residue,RAW MATERIALS,kg,-2.919703743381428,intermediate,0.494,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",ammonium_sulfate,RAW MATERIALS,kg,-0.10253284185379584,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",co2_feedstock,BY-PRODUCT CREDITS,kg,0.8377007021810848,raw_material,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",corn_steep_liquor,RAW MATERIALS,kg,-0.10162547157190381,intermediate,0.3896,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",ethanol,PRODUCT,kg,1.0,intermediate,0.5217,https://doi.org/10.1016/j.jclepro.2021.129707
"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021",glucose,RAW MATERIALS,kg,-0.24045312470137958,intermediate,0.4,https://doi.org/10.1016/j.jclepro.2021.129707
